Course,DayOfWeek,TimeSlot,AttendanceRate
IoT,Wednesday,11:00,83.19542475921153
DS,Tuesday,11:00,82.00679729073443
DBMS,Wednesday,11:00,71.3894951534465
MFA,Tuesday,11:00,91.351118772467
DBMS,Monday,12:00,94.2331318763903
MFA,Thursday,10:00,72.05101796299863
OOP,Friday,13:00,74.28276556827862
DS,Monday,13:00,93.4791932571803
DBMS,Tuesday,10:00,86.74752920642214
DS,Monday,11:00,90.23060861596912
OOP,Tuesday,11:00,89.62673160334045
DS,Tuesday,10:00,76.57488378369717
OOP,Tuesday,12:00,98.06407718196853
IoT,Thursday,10:00,90.27669038878307
MFA,Friday,10:00,80.36784313294376
OOP,Monday,10:00,82.4375105497542
OOP,Friday,13:00,97.18718091108828
DBMS,Monday,10:00,97.30207824067574
IoT,Monday,12:00,98.63052129048158
DS,Wednesday,11:00,72.98697281534687
OOP,Monday,12:00,78.82655232165003
IoT,Wednesday,11:00,84.4419232636343
DS,Tuesday,13:00,78.79592861970285
MFA,Thursday,12:00,98.35203649157185
OOP,Wednesday,13:00,86.4573072932898
MFA,Thursday,13:00,76.56500591672408
OOP,Wednesday,13:00,72.29852183997757
DS,Tuesday,13:00,70.15159736814176
MFA,Friday,13:00,81.27310458150853
DBMS,Monday,09:00,80.73437539146035
DBMS,Wednesday,11:00,85.67609064312465
IoT,Monday,13:00,88.37313583738427
IoT,Monday,13:00,72.4274783853524
MFA,Wednesday,12:00,87.72535987753164
OOP,Thursday,10:00,78.60584927088951
MFA,Monday,10:00,79.59923704358536
DBMS,Tuesday,11:00,76.58107878526954
IoT,Monday,09:00,77.31335738740613
IoT,Tuesday,12:00,94.34588492441597
DS,Monday,12:00,92.43450280725787
OOP,Wednesday,12:00,95.63877404776123
MFA,Friday,12:00,77.6000515887682
DS,Tuesday,10:00,80.57533686971891
DBMS,Wednesday,13:00,83.92096127749122
DS,Friday,09:00,81.22887703186974
IoT,Wednesday,12:00,78.02835116271574
DBMS,Tuesday,09:00,78.91450779653832
DS,Tuesday,10:00,76.8774912328588
IoT,Thursday,12:00,79.37113641057769
OOP,Thursday,12:00,92.35229661984683
DBMS,Monday,13:00,88.16152491689769
DS,Monday,10:00,99.52825268805101
DS,Wednesday,13:00,74.93742073991963
OOP,Friday,13:00,72.94580713145476
OOP,Wednesday,13:00,92.28640788497583
DBMS,Tuesday,12:00,74.93215392619497
IoT,Thursday,12:00,80.05582545093111
OOP,Thursday,12:00,92.41700118159878
OOP,Tuesday,10:00,95.99383268211972
IoT,Monday,13:00,81.44579395194646
OOP,Tuesday,13:00,87.39949263966435
DBMS,Wednesday,11:00,98.34036214357013
IoT,Wednesday,10:00,94.63864191432458
DBMS,Thursday,12:00,92.14581330013723
DS,Thursday,13:00,83.27338003295091
OOP,Friday,11:00,81.93624469421889
DBMS,Thursday,13:00,95.11164925450298
MFA,Friday,11:00,89.76640785942232
DS,Thursday,13:00,75.35631003342233
IoT,Friday,10:00,91.54268400698194
DBMS,Tuesday,09:00,86.42094379726298
IoT,Thursday,11:00,82.14038159936513
DBMS,Friday,11:00,73.85169299093701
DBMS,Monday,09:00,86.47856078404484
OOP,Friday,10:00,97.79163391044001
OOP,Friday,09:00,90.5493276487932
DBMS,Wednesday,11:00,70.49233334449566
OOP,Friday,10:00,82.53963404324968
DS,Wednesday,12:00,96.56846125006996
MFA,Tuesday,09:00,73.39371606075744
MFA,Monday,09:00,85.30161784573653
DBMS,Monday,11:00,71.89850310453491
IoT,Wednesday,09:00,73.22143571774856
MFA,Wednesday,10:00,86.65730968006372
DS,Monday,10:00,85.86775456173986
MFA,Friday,11:00,84.60952219774092
DS,Tuesday,12:00,85.55538960396085
DS,Thursday,09:00,96.51082812937686
IoT,Monday,11:00,80.4536356500517
DS,Friday,12:00,76.91671229790852
OOP,Wednesday,11:00,99.43578898940889
IoT,Friday,11:00,71.43868514035596
MFA,Thursday,12:00,76.4195146184021
IoT,Friday,13:00,74.31051344002825
MFA,Wednesday,09:00,72.94397350136849
DBMS,Tuesday,13:00,85.40656743744017
OOP,Thursday,13:00,70.78192703559674
DS,Thursday,10:00,96.66844868427114
IoT,Wednesday,12:00,93.62278761465316
MFA,Tuesday,11:00,93.64765613861623
IoT,Friday,09:00,97.68901891096303
IoT,Wednesday,13:00,82.83927967131525
MFA,Friday,09:00,94.56647576325906
OOP,Tuesday,13:00,98.4626649700274
MFA,Wednesday,11:00,73.70499208860087
MFA,Monday,13:00,88.40212086947936
DS,Monday,10:00,82.28095112828483
DBMS,Tuesday,11:00,93.06009508357782
IoT,Monday,10:00,87.02687616203985
MFA,Tuesday,13:00,88.38614881849995
OOP,Thursday,12:00,75.87147612562876
DBMS,Friday,11:00,87.46162093150677
DS,Thursday,09:00,70.28651793961838
DBMS,Thursday,10:00,98.59338269816048
DS,Wednesday,10:00,99.68880526692199
DS,Thursday,13:00,90.4145260535129
IoT,Thursday,10:00,96.07094314864158
DS,Tuesday,13:00,75.8727679478932
DS,Monday,12:00,98.58119390643499
DS,Wednesday,09:00,96.8288329173254
DBMS,Wednesday,10:00,76.03409502864663
OOP,Thursday,11:00,97.3414108357368
OOP,Friday,13:00,83.98186404250441
OOP,Tuesday,13:00,98.66256748785389
OOP,Wednesday,13:00,79.96508784635117
MFA,Wednesday,10:00,80.03762921618386
DBMS,Wednesday,09:00,81.88101784460716
DS,Wednesday,09:00,81.84403177615748
IoT,Monday,10:00,94.32061490577583
OOP,Wednesday,09:00,91.5871631917809
OOP,Monday,12:00,89.01004819333707
OOP,Friday,11:00,88.66909979663828
IoT,Tuesday,10:00,72.00158515142913
MFA,Thursday,13:00,92.37675511607688
IoT,Tuesday,13:00,99.03071020771498
DS,Tuesday,09:00,92.80688263682637
DS,Monday,12:00,71.52510749920576
OOP,Friday,11:00,77.3803984571827
OOP,Thursday,11:00,99.71430874738502
MFA,Thursday,10:00,95.3596726926256
DBMS,Monday,12:00,99.68053704456722
DS,Monday,12:00,82.428740332548
IoT,Monday,09:00,85.81199049560306
DBMS,Wednesday,09:00,77.7863279713772
OOP,Monday,09:00,98.86262783152489
IoT,Monday,12:00,97.69685806627663
MFA,Monday,11:00,78.46784585871809
OOP,Thursday,10:00,97.53937750100637
MFA,Friday,12:00,81.11766315261936
DBMS,Wednesday,13:00,82.46966377000665
DS,Tuesday,11:00,99.06116977274982
DBMS,Monday,12:00,88.8156001769792
DS,Friday,12:00,74.29953976500508
DS,Friday,10:00,91.3677375002875
DBMS,Tuesday,10:00,75.22249771966037
MFA,Tuesday,09:00,76.58453817491528
DBMS,Wednesday,10:00,74.31665414200263
MFA,Monday,13:00,95.22015173913437
DS,Thursday,10:00,85.37001715683463
MFA,Wednesday,09:00,90.8890393907192
IoT,Thursday,11:00,96.63659255788095
IoT,Monday,10:00,91.0672657708756
IoT,Monday,11:00,95.75681926074023
OOP,Thursday,09:00,77.37007440836021
MFA,Thursday,12:00,75.3799524774371
DS,Monday,13:00,95.10068954439855
MFA,Friday,09:00,94.6885505407979
OOP,Tuesday,13:00,80.7203490871108
DS,Friday,09:00,97.46660469140039
MFA,Thursday,13:00,70.8204344283531
IoT,Thursday,11:00,92.84819168739756
DBMS,Tuesday,11:00,73.50523533279154
OOP,Monday,10:00,81.69936671006772
DBMS,Wednesday,09:00,77.13343856246493
IoT,Monday,09:00,73.34543394573475
MFA,Tuesday,12:00,70.9698631107147
OOP,Friday,13:00,91.37889240894775
IoT,Thursday,12:00,77.63262506690657
MFA,Friday,12:00,72.80428898579841
DBMS,Tuesday,11:00,81.29391323428648
IoT,Monday,11:00,71.14420469567187
OOP,Friday,11:00,94.72381495740112
DBMS,Tuesday,10:00,92.44699474584823
IoT,Monday,11:00,70.28560452582471
IoT,Wednesday,13:00,92.75484826229095
OOP,Monday,12:00,90.59495356613647
MFA,Monday,11:00,82.1348379647143
DS,Monday,11:00,82.95274820064395
DS,Wednesday,11:00,91.30882054167236
MFA,Monday,13:00,89.97350660855142
MFA,Tuesday,10:00,92.77040109986888
MFA,Wednesday,10:00,88.98189733523955
OOP,Thursday,13:00,87.92442621159567
IoT,Monday,13:00,87.0845897808679
OOP,Friday,12:00,87.83753451832436
MFA,Tuesday,12:00,71.19409475939824
IoT,Wednesday,12:00,93.53915294777725
IoT,Friday,09:00,72.01052759029139
IoT,Tuesday,11:00,74.22924456628557
DS,Wednesday,09:00,97.97951963741119
OOP,Friday,11:00,82.80207133112586
DS,Monday,10:00,86.77553276954839
DS,Monday,10:00,75.13726252348921
MFA,Thursday,13:00,77.57423704513744
IoT,Thursday,10:00,90.01833567986708
DS,Monday,13:00,77.38129929084594
DBMS,Monday,12:00,90.22383402526654
IoT,Friday,10:00,72.30539537816368
DS,Tuesday,11:00,95.10472307225538
MFA,Tuesday,11:00,75.89321754801607
DBMS,Tuesday,13:00,73.77233101069743
MFA,Thursday,13:00,82.08376543419278
IoT,Monday,10:00,99.36018625987879
DS,Tuesday,11:00,84.54348631789891
IoT,Wednesday,11:00,94.9926080298631
MFA,Friday,09:00,80.93222874126928
OOP,Tuesday,12:00,84.02789030064186
DS,Monday,09:00,90.36254805605424
DBMS,Thursday,09:00,81.796620877129
OOP,Wednesday,10:00,88.00572991915057
OOP,Wednesday,09:00,95.75586595010014
DS,Monday,09:00,81.00859842980454
DS,Tuesday,12:00,81.16279269913989
MFA,Tuesday,13:00,86.92590892659996
OOP,Friday,12:00,99.73317239909593
DBMS,Monday,11:00,96.82677345318857
IoT,Thursday,12:00,80.65450556663168
MFA,Tuesday,13:00,87.89615043424288
OOP,Friday,13:00,81.58698947641186
DBMS,Monday,11:00,74.28851814248536
OOP,Friday,10:00,96.50539064897913
DBMS,Thursday,09:00,90.3414790631063
DBMS,Friday,09:00,90.50336563306978
DS,Thursday,10:00,87.586423437352
OOP,Monday,13:00,85.37452153854932
MFA,Thursday,09:00,79.21283254082064
DS,Thursday,11:00,83.87196005100172
DBMS,Thursday,13:00,71.23847065361986
OOP,Monday,09:00,96.94273649781553
DBMS,Wednesday,09:00,75.88618352327138
MFA,Monday,11:00,78.84614792584534
DS,Monday,11:00,80.73652075643058
DS,Wednesday,11:00,91.97518385980192
OOP,Thursday,12:00,78.70702619758487
IoT,Tuesday,11:00,76.86880844053036
OOP,Thursday,10:00,86.93988668072164
MFA,Wednesday,09:00,73.5182016728517
DBMS,Tuesday,13:00,98.22178962173808
DBMS,Friday,09:00,84.55254060669004
DBMS,Wednesday,12:00,99.30229864191259
OOP,Wednesday,13:00,92.81020214002885
DBMS,Thursday,10:00,92.43628941902415
DS,Tuesday,09:00,88.43793758583935
DS,Tuesday,13:00,97.28743909179651
OOP,Thursday,10:00,81.98381176385348
MFA,Tuesday,11:00,89.72620408170927
DBMS,Thursday,10:00,84.31968520527008
DBMS,Wednesday,12:00,87.4899338034131
MFA,Thursday,12:00,93.4511512658431
IoT,Wednesday,12:00,93.5328038229139
IoT,Monday,11:00,74.18747629995302
DBMS,Friday,09:00,95.80778632134741
DS,Tuesday,12:00,86.1864044656944
OOP,Thursday,10:00,88.5006003158452
MFA,Friday,12:00,72.072345205641
OOP,Tuesday,09:00,76.1091335925651
IoT,Tuesday,13:00,82.69947989425985
DBMS,Tuesday,10:00,95.10030405586642
DBMS,Monday,11:00,75.33544898333257
IoT,Friday,13:00,75.42256878699501
DBMS,Thursday,12:00,74.07159452050692
IoT,Tuesday,13:00,96.0921009726342
DBMS,Wednesday,12:00,71.31534346978191
DBMS,Wednesday,09:00,78.24834436234734
MFA,Friday,11:00,74.93539506735183
IoT,Tuesday,13:00,78.7444185003893
OOP,Wednesday,12:00,79.72662805012055
DBMS,Thursday,11:00,89.8638380923415
OOP,Monday,10:00,72.38193732520139
IoT,Friday,12:00,92.90224921863427
IoT,Thursday,13:00,75.21479589590746
MFA,Wednesday,12:00,72.9763043476802
DBMS,Tuesday,13:00,96.63186560938286
DS,Wednesday,11:00,75.5065485256428
MFA,Monday,09:00,83.68029322285976
IoT,Friday,09:00,95.62003656815942
OOP,Wednesday,12:00,70.99015821206567
DBMS,Tuesday,10:00,93.39808659847597
IoT,Friday,12:00,87.50922556195462
DS,Wednesday,13:00,75.86850915440168
OOP,Wednesday,10:00,81.3908751964208
IoT,Monday,09:00,70.71162305414836
DBMS,Friday,12:00,70.66734631525712
IoT,Friday,12:00,93.40220656463234
OOP,Friday,13:00,80.50505692574329
DS,Monday,11:00,85.72207762861103
DBMS,Thursday,13:00,81.89682017803051
DBMS,Tuesday,09:00,79.25532475127403
MFA,Thursday,13:00,81.36633149781933
OOP,Thursday,12:00,97.27359058916466
OOP,Wednesday,13:00,97.90154706441922
MFA,Thursday,10:00,83.5198037680822
OOP,Tuesday,09:00,72.08904487116347
DBMS,Wednesday,09:00,73.04073377441084
IoT,Thursday,11:00,80.65094252863777
OOP,Tuesday,09:00,84.71126825181462
DBMS,Wednesday,10:00,93.86943701595433
DS,Wednesday,11:00,91.86239618287196
IoT,Wednesday,12:00,99.25641333646058
OOP,Wednesday,11:00,86.75190976584173
DBMS,Tuesday,10:00,76.62640710453148
DBMS,Monday,10:00,90.89719445449145
OOP,Thursday,11:00,81.4431613330676
MFA,Friday,13:00,75.97703337387036
OOP,Friday,10:00,78.1148015072902
DBMS,Wednesday,11:00,82.33111015456814
DBMS,Monday,09:00,89.10521535169156
OOP,Wednesday,10:00,81.7947261885803
DS,Friday,13:00,89.32081197316913
DBMS,Monday,10:00,70.57794295953482
OOP,Thursday,10:00,74.43641045302951
MFA,Friday,13:00,98.54548769449809
IoT,Friday,09:00,82.79638158220266
DS,Monday,12:00,96.49236792213253
IoT,Thursday,09:00,93.22898672493243
DBMS,Monday,10:00,76.75162999131045
IoT,Monday,13:00,92.28051170867977
DS,Wednesday,11:00,73.25637056716242
DBMS,Wednesday,12:00,87.88057859196813
DS,Friday,12:00,86.57780562536463
IoT,Monday,09:00,96.08587939858134
IoT,Friday,10:00,95.9249724458331
MFA,Tuesday,12:00,94.67073128952099
MFA,Monday,12:00,80.89864307464259
IoT,Wednesday,13:00,85.12710362152269
IoT,Wednesday,12:00,85.83312472411623
IoT,Thursday,09:00,71.87403802815064
DS,Wednesday,11:00,83.19291016280961
MFA,Tuesday,12:00,97.38998876712611
DBMS,Wednesday,13:00,74.44691944063186
DS,Wednesday,13:00,98.839071691898
OOP,Tuesday,10:00,71.9694716147115
MFA,Monday,09:00,70.57657427073207
OOP,Tuesday,12:00,99.59398377969227
OOP,Thursday,13:00,73.0449411321785
DBMS,Tuesday,10:00,77.40108248380692
OOP,Friday,13:00,77.61667988809282
DS,Thursday,09:00,88.6510627917053
MFA,Tuesday,11:00,97.07201370643827
DS,Wednesday,10:00,73.12699019114554
OOP,Tuesday,13:00,96.89005611816114
DBMS,Wednesday,12:00,73.17143987837855
DBMS,Monday,11:00,74.37727941179838
IoT,Thursday,13:00,81.48062225369051
DS,Tuesday,10:00,78.691181368494
DBMS,Friday,11:00,90.92103747638328
MFA,Wednesday,10:00,86.9150318195718
DBMS,Friday,11:00,90.19984432417132
OOP,Friday,12:00,94.4622953652029
IoT,Tuesday,13:00,70.9711701809737
MFA,Thursday,12:00,79.6513472978175
MFA,Friday,10:00,77.58899934869325
OOP,Monday,13:00,98.87057609291432
MFA,Friday,11:00,86.03060382420887
MFA,Thursday,09:00,75.89702726835532
DBMS,Monday,13:00,75.49416922046598
DS,Friday,10:00,94.16306948707488
MFA,Thursday,10:00,81.22515330749683
OOP,Wednesday,12:00,86.56824108347571
DBMS,Wednesday,12:00,73.33191876981765
MFA,Tuesday,11:00,92.94243550706288
OOP,Friday,10:00,76.15146058383186
IoT,Wednesday,11:00,88.51807708444396
IoT,Tuesday,11:00,81.2070987861659
OOP,Thursday,11:00,91.35510514006063
MFA,Wednesday,11:00,87.24321961154433
DBMS,Friday,11:00,86.08069805843208
IoT,Friday,11:00,70.60447753853437
DBMS,Monday,10:00,87.8126331904327
DBMS,Friday,10:00,86.01174147801866
DBMS,Thursday,09:00,78.84594567450064
OOP,Tuesday,13:00,98.69566956734371
DBMS,Monday,11:00,82.75612109240757
IoT,Thursday,12:00,84.30887647053159
DBMS,Friday,13:00,91.43417258924276
IoT,Monday,11:00,77.02311528376279
DS,Thursday,13:00,86.75961025691566
MFA,Monday,11:00,88.51321098222827
IoT,Tuesday,12:00,98.32853418677657
DBMS,Wednesday,11:00,75.84429115557641
DS,Thursday,09:00,83.59593803467871
IoT,Thursday,13:00,88.8666975890132
DBMS,Monday,11:00,76.02378952413808
DBMS,Tuesday,12:00,95.87302756751032
IoT,Thursday,11:00,80.70772482518865
DBMS,Wednesday,12:00,85.73165182557432
DBMS,Tuesday,11:00,74.04696570756876
DS,Thursday,13:00,75.36760739072353
OOP,Wednesday,12:00,85.22750788602877
DS,Friday,13:00,85.01212993346097
DBMS,Monday,09:00,74.99482852735053
DBMS,Wednesday,09:00,75.7660314253025
DS,Tuesday,10:00,74.35860146055943
IoT,Wednesday,11:00,86.43510758976166
MFA,Thursday,13:00,81.85069968963565
OOP,Monday,12:00,75.34057134184164
DS,Friday,13:00,97.59672349256282
MFA,Monday,10:00,90.31148051815194
DS,Wednesday,11:00,87.70599199141103
DS,Friday,12:00,78.14163913414335
IoT,Monday,09:00,90.9851282098855
DS,Monday,12:00,78.58905793945755
OOP,Tuesday,11:00,86.98614816380774
MFA,Wednesday,13:00,85.98094591192445
MFA,Thursday,13:00,74.27910232103625
IoT,Thursday,13:00,96.88287924572887
OOP,Wednesday,10:00,97.15002658074827
OOP,Friday,13:00,95.71007546937629
DS,Friday,13:00,96.03242985015129
DBMS,Thursday,09:00,74.6623495903718
MFA,Wednesday,09:00,72.20749166298613
OOP,Tuesday,09:00,91.43205354643598
DBMS,Wednesday,12:00,79.2099701514889
OOP,Wednesday,12:00,90.49154565787808
IoT,Friday,09:00,84.49738997365658
DS,Friday,11:00,87.72611788174228
OOP,Monday,10:00,80.9937335241563
IoT,Friday,10:00,96.37034264809222
OOP,Tuesday,12:00,71.68367665384169
IoT,Friday,11:00,73.16372201219102
IoT,Wednesday,13:00,86.628408970003
DBMS,Wednesday,12:00,92.81917215417533
IoT,Friday,09:00,91.91291779709483
MFA,Friday,13:00,76.1161696189455
OOP,Thursday,09:00,83.25797457874184
IoT,Thursday,09:00,97.32527459696286
MFA,Monday,10:00,77.15909467229756
IoT,Wednesday,12:00,76.21178919894385
DS,Monday,12:00,89.28317333017273
IoT,Monday,10:00,89.38916687899795
DBMS,Wednesday,11:00,76.57785922665211
DBMS,Tuesday,13:00,98.96757192084883
OOP,Monday,09:00,91.71646096182504
DS,Wednesday,10:00,71.87327268095117
IoT,Friday,12:00,90.58409690689587
DBMS,Monday,13:00,74.79168606924951
MFA,Wednesday,13:00,98.63401392267697
OOP,Wednesday,13:00,93.44197047951039
DBMS,Wednesday,09:00,79.57747939528734
DS,Wednesday,09:00,75.1565468966905
IoT,Thursday,10:00,93.79683118590884
MFA,Tuesday,13:00,86.23474643586785
IoT,Wednesday,09:00,95.67859016499361
OOP,Wednesday,13:00,78.38497547685786
DS,Thursday,11:00,89.38109528944108
DS,Tuesday,10:00,86.81959975498029
MFA,Wednesday,13:00,94.93486102536475
DS,Monday,13:00,74.6587413003948
DBMS,Monday,10:00,88.42557806506768
IoT,Friday,10:00,82.53991673537968
IoT,Tuesday,12:00,88.29251239136441
MFA,Monday,10:00,90.74213058394457
IoT,Thursday,12:00,77.6030541577449
DBMS,Tuesday,11:00,95.58748076666633
IoT,Thursday,12:00,82.44047445021522
DS,Monday,10:00,99.4310430386151
MFA,Thursday,11:00,93.92992656259852
DS,Monday,11:00,98.73753203410861
OOP,Monday,09:00,73.1639903678811
OOP,Wednesday,12:00,75.08377765263364
IoT,Monday,13:00,76.55072051552821
DS,Tuesday,10:00,99.95138870461565
MFA,Wednesday,13:00,71.87411173607045
OOP,Thursday,13:00,73.7365937401299
DBMS,Friday,13:00,80.50266092031657
OOP,Wednesday,10:00,78.9670860367045
DBMS,Monday,10:00,93.05139713530244
IoT,Monday,12:00,96.16691451772927
MFA,Wednesday,11:00,85.06424383657048
DBMS,Friday,09:00,76.64203804717366
OOP,Monday,09:00,70.85728949765925
IoT,Monday,10:00,78.45073993692736
OOP,Wednesday,09:00,89.02594017300684
DBMS,Monday,10:00,78.04961866271522
IoT,Wednesday,09:00,91.93291700140622
DBMS,Tuesday,09:00,85.62505955548374
MFA,Friday,11:00,97.90180028911345
DS,Tuesday,10:00,78.78430944761396
OOP,Monday,09:00,93.810401563817
MFA,Wednesday,09:00,72.55578151100309
OOP,Tuesday,10:00,91.6389907233154
MFA,Friday,11:00,89.79825925340944
MFA,Thursday,13:00,70.29256552787233
OOP,Tuesday,09:00,85.57301641586791
DBMS,Monday,09:00,84.0625308542139
DS,Wednesday,09:00,82.33724691329314
OOP,Thursday,13:00,75.85073021348285
DBMS,Friday,11:00,94.67773069669639
DS,Friday,12:00,84.23677022023634
MFA,Tuesday,13:00,86.32140149707583
IoT,Friday,09:00,93.21408945069533
OOP,Friday,11:00,90.70803581187653
MFA,Wednesday,10:00,95.25379184580027
MFA,Wednesday,11:00,87.64397334124781
IoT,Thursday,09:00,90.21521847438979
IoT,Tuesday,13:00,90.94136326064314
IoT,Monday,12:00,79.02359680104382
DS,Wednesday,10:00,71.99748933429208
DS,Tuesday,10:00,94.57190516371453
IoT,Thursday,13:00,79.32722185752716
MFA,Thursday,13:00,96.01139344040512
DBMS,Friday,11:00,96.21361499760474
IoT,Tuesday,11:00,88.20768789859915
IoT,Monday,10:00,78.03446377907633
DBMS,Monday,12:00,74.26250982592852
OOP,Wednesday,11:00,92.45242470086912
DBMS,Thursday,11:00,96.88930737202062
MFA,Thursday,13:00,73.69885653211253
MFA,Monday,10:00,90.21135460421343
IoT,Thursday,11:00,92.3469077107234
DS,Wednesday,13:00,80.75997885600322
IoT,Tuesday,11:00,91.92291464904486
DS,Tuesday,12:00,91.85121364093038
IoT,Friday,12:00,86.39551394080502
DBMS,Monday,13:00,74.51637987035707
MFA,Wednesday,11:00,78.73514533264402
OOP,Friday,11:00,77.37879306742822
IoT,Friday,09:00,76.9452873747477
OOP,Thursday,13:00,97.82269727954309
DS,Wednesday,11:00,86.16462524238094
DBMS,Thursday,09:00,71.96655796239168
IoT,Wednesday,12:00,77.66271221615392
MFA,Friday,13:00,79.2417243315139
MFA,Monday,10:00,75.80364253232818
DBMS,Monday,11:00,81.3523913770293
OOP,Tuesday,09:00,83.58392372383086
OOP,Friday,10:00,89.8417934370956
MFA,Thursday,12:00,94.97954938797804
IoT,Thursday,13:00,79.56365059033853
DBMS,Monday,09:00,80.39751158971171
MFA,Friday,11:00,81.75413893449566
OOP,Monday,11:00,78.27227707937506
IoT,Monday,13:00,82.48473092035928
MFA,Friday,11:00,84.86503600932103
OOP,Wednesday,11:00,70.89584444155835
IoT,Friday,09:00,92.94032681695946
DBMS,Friday,13:00,99.8508828381632
DS,Monday,12:00,88.8343625829982
OOP,Tuesday,09:00,94.97560825348972
IoT,Wednesday,12:00,82.23435716116786
